Strategy report
Symbol: /MNQ:XCME
Work Time: 5/17/23, 4:34 PM - 6/2/23, 12:19 AM


Id;Strategy;Side;Quantity;Amount;Price;Date/Time;Trade P/L;P/L;Position;
246;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$13,928.75;5/25/23, 6:31 AM;($71.00);$4,802.00;0.0;
247;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$13,928.75;5/25/23, 6:31 AM;;$4,864.00;-4.0;
248;HODL_Strategy(GoLong);Buy to Close;2;4.0;$13,907.75;5/25/23, 7:40 AM;$84.00;$4,886.00;0.0;
249;HODL_Strategy(GoLong);Buy to Open;2;4.0;$13,907.75;5/25/23, 7:40 AM;;$4,916.00;4.0;
250;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$13,942.25;5/25/23, 8:40 AM;$138.00;$5,024.00;0.0;
251;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$13,942.25;5/25/23, 8:40 AM;;$5,088.00;-4.0;
252;HODL_Strategy(GoLong);Buy to Close;2;4.0;$13,964.00;5/25/23, 9:16 AM;($87.00);$4,937.00;0.0;
253;HODL_Strategy(GoLong);Buy to Open;2;4.0;$13,964.00;5/25/23, 9:16 AM;;$4,969.00;4.0;
254;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,001.50;5/25/23, 11:06 AM;$150.00;$5,087.00;0.0;
255;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,001.50;5/25/23, 11:06 AM;;$5,113.00;-4.0;
256;HODL_Strategy(GoLong);Buy to Close;2;4.0;$13,968.50;5/25/23, 12:05 PM;$132.00;$5,219.00;0.0;
257;HODL_Strategy(GoLong);Buy to Open;2;4.0;$13,968.50;5/25/23, 12:05 PM;;$5,235.00;4.0;
258;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$13,987.00;5/25/23, 12:55 PM;$74.00;$5,293.00;0.0;
259;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$13,987.00;5/25/23, 12:55 PM;;$5,330.00;-4.0;
260;HODL_Strategy(GoLong);Buy to Close;2;4.0;$13,962.50;5/25/23, 5:39 PM;$98.00;$5,391.00;0.0;
261;HODL_Strategy(GoLong);Buy to Open;2;4.0;$13,962.50;5/25/23, 5:39 PM;;$5,388.00;4.0;
262;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$13,963.50;5/25/23, 6:22 PM;$4.00;$5,395.00;0.0;
263;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$13,963.50;5/25/23, 6:22 PM;;$5,423.00;-4.0;
264;HODL_Strategy(GoLong);Buy to Close;2;4.0;$13,941.25;5/25/23, 6:31 PM;$89.00;$5,484.00;0.0;
265;HODL_Strategy(GoLong);Buy to Open;2;4.0;$13,941.25;5/25/23, 6:31 PM;;$5,491.00;4.0;
266;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$13,951.00;5/25/23, 7:34 PM;$39.00;$5,523.00;0.0;
267;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$13,951.00;5/25/23, 7:34 PM;;$5,526.00;-4.0;
268;HODL_Strategy(GoLong);Buy to Close;2;4.0;$13,957.50;5/25/23, 8:24 PM;($26.00);$5,497.00;0.0;
269;HODL_Strategy(GoLong);Buy to Open;2;4.0;$13,957.50;5/25/23, 8:24 PM;;$5,496.00;4.0;
270;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$13,950.25;5/25/23, 8:33 PM;($29.00);$5,468.00;0.0;
271;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$13,950.25;5/25/23, 8:33 PM;;$5,470.00;-4.0;
272;HODL_Strategy(GoLong);Buy to Close;2;4.0;$13,952.50;5/25/23, 9:43 PM;($9.00);$5,459.00;0.0;
273;HODL_Strategy(GoLong);Buy to Open;2;4.0;$13,952.50;5/25/23, 9:43 PM;;$5,454.00;4.0;
274;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$13,976.25;5/26/23, 12:04 AM;$95.00;$5,554.00;0.0;
275;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$13,976.25;5/26/23, 12:04 AM;;$5,558.00;-4.0;
276;HODL_Strategy(GoLong);Buy to Close;2;4.0;$13,978.50;5/26/23, 12:13 AM;($9.00);$5,545.00;0.0;
277;HODL_Strategy(GoLong);Buy to Open;2;4.0;$13,978.50;5/26/23, 12:13 AM;;$5,559.00;4.0;
278;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$13,967.50;5/26/23, 12:23 AM;($44.00);$5,501.00;0.0;
279;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$13,967.50;5/26/23, 12:23 AM;;$5,506.00;-4.0;
280;HODL_Strategy(GoLong);Buy to Close;2;4.0;$13,958.50;5/26/23, 12:53 AM;$36.00;$5,537.00;0.0;
281;HODL_Strategy(GoLong);Buy to Open;2;4.0;$13,958.50;5/26/23, 12:53 AM;;$5,544.00;4.0;
282;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$13,979.50;5/26/23, 2:10 AM;$84.00;$5,621.00;0.0;
283;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$13,979.50;5/26/23, 2:10 AM;;$5,632.00;-4.0;
284;HODL_Strategy(GoLong);Buy to Close;2;4.0;$13,980.00;5/26/23, 3:20 AM;($2.00);$5,619.00;0.0;
285;HODL_Strategy(GoLong);Buy to Open;2;4.0;$13,980.00;5/26/23, 3:20 AM;;$5,622.00;4.0;
286;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,030.75;5/26/23, 5:00 AM;$203.00;$5,822.00;0.0;
287;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,030.75;5/26/23, 5:00 AM;;$5,805.00;-4.0;
288;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,005.50;5/26/23, 5:47 AM;$101.00;$5,923.00;0.0;
289;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,005.50;5/26/23, 5:47 AM;;$5,930.00;4.0;
290;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,323.00;5/26/23, 10:25 AM;$1,270.00;$7,193.00;0.0;
291;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,323.00;5/26/23, 10:25 AM;;$7,205.00;-4.0;
292;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,323.75;5/26/23, 11:25 AM;($3.00);$7,190.00;0.0;
293;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,323.75;5/26/23, 11:25 AM;;$7,194.00;4.0;
294;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,339.75;5/26/23, 12:37 PM;$64.00;$7,254.00;0.0;
295;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,339.75;5/26/23, 12:37 PM;;$7,249.00;-4.0;
296;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,349.50;5/26/23, 1:13 PM;($39.00);$7,215.00;0.0;
297;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,349.50;5/26/23, 1:13 PM;;$7,255.00;4.0;
298;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,416.75;5/28/23, 5:00 PM;$269.00;$7,484.00;0.0;
299;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,416.75;5/28/23, 5:00 PM;;$7,485.00;-4.0;
300;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,421.00;5/28/23, 5:07 PM;($17.00);$7,467.00;0.0;
301;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,421.00;5/28/23, 5:07 PM;;$7,486.00;4.0;
302;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,425.50;5/28/23, 5:25 PM;$18.00;$7,485.00;0.0;
303;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,425.50;5/28/23, 5:25 PM;;$7,507.00;-4.0;
304;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,414.75;5/28/23, 6:19 PM;$43.00;$7,528.00;0.0;
305;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,414.75;5/28/23, 6:19 PM;;$7,528.00;4.0;
306;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,405.50;5/28/23, 6:28 PM;($37.00);$7,491.00;0.0;
307;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,405.50;5/28/23, 6:28 PM;;$7,505.00;-4.0;
308;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,403.75;5/28/23, 7:01 PM;$7.00;$7,498.00;0.0;
309;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,403.75;5/28/23, 7:01 PM;;$7,509.00;4.0;
310;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,395.25;5/28/23, 7:40 PM;($34.00);$7,464.00;0.0;
311;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,395.25;5/28/23, 7:40 PM;;$7,466.00;-4.0;
312;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,402.50;5/28/23, 8:28 PM;($29.00);$7,435.00;0.0;
313;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,402.50;5/28/23, 8:28 PM;;$7,437.00;4.0;
314;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,398.25;5/28/23, 8:53 PM;($17.00);$7,418.00;0.0;
315;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,398.25;5/28/23, 8:53 PM;;$7,425.00;-4.0;
316;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,393.00;5/28/23, 9:46 PM;$21.00;$7,439.00;0.0;
317;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,393.00;5/28/23, 9:46 PM;;$7,436.00;4.0;
318;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,388.75;5/28/23, 10:04 PM;($17.00);$7,422.00;0.0;
319;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,388.75;5/28/23, 10:04 PM;;$7,423.00;-4.0;
320;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,395.00;5/28/23, 10:13 PM;($25.00);$7,397.00;0.0;
321;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,395.00;5/28/23, 10:13 PM;;$7,390.00;4.0;
322;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,421.75;5/29/23, 12:04 AM;$107.00;$7,504.00;0.0;
323;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,421.75;5/29/23, 12:04 AM;;$7,523.00;-4.0;
324;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,395.75;5/29/23, 3:10 AM;$104.00;$7,608.00;0.0;
325;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,395.75;5/29/23, 3:10 AM;;$7,619.00;4.0;
326;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,417.00;5/29/23, 3:37 AM;$85.00;$7,693.00;0.0;
327;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,417.00;5/29/23, 3:37 AM;;$7,717.00;-4.0;
328;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,386.00;5/29/23, 5:25 AM;$124.00;$7,817.00;0.0;
329;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,386.00;5/29/23, 5:25 AM;;$7,842.00;4.0;
330;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,379.50;5/29/23, 5:34 AM;($26.00);$7,791.00;0.0;
331;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,379.50;5/29/23, 5:34 AM;;$7,792.00;-4.0;
332;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,377.25;5/29/23, 7:16 AM;$9.00;$7,800.00;0.0;
333;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,377.25;5/29/23, 7:16 AM;;$7,804.00;4.0;
334;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,382.25;5/29/23, 8:19 AM;$20.00;$7,820.00;0.0;
335;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,382.25;5/29/23, 8:19 AM;;$7,829.00;-4.0;
336;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,381.75;5/29/23, 8:22 AM;$2.00;$7,822.00;0.0;
337;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,381.75;5/29/23, 8:22 AM;;$7,821.00;4.0;
338;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,379.00;5/29/23, 9:01 AM;($11.00);$7,811.00;0.0;
339;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,379.00;5/29/23, 9:01 AM;;$7,815.00;-4.0;
340;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,382.00;5/29/23, 9:25 AM;($12.00);$7,799.00;0.0;
341;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,382.00;5/29/23, 9:25 AM;;$7,802.00;4.0;
342;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,397.25;5/29/23, 3:01 PM;$61.00;$7,860.00;0.0;
343;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,397.25;5/29/23, 3:01 PM;;$7,868.00;-4.0;
344;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,406.75;5/29/23, 3:09 PM;($38.00);$7,822.00;0.0;
345;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,406.75;5/29/23, 3:09 PM;;$7,831.00;4.0;
346;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,395.00;5/29/23, 3:40 PM;($47.00);$7,775.00;0.0;
347;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,395.00;5/29/23, 3:40 PM;;$7,773.00;-4.0;
348;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,400.75;5/29/23, 4:10 PM;($23.00);$7,752.00;0.0;
349;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,400.75;5/29/23, 4:10 PM;;$7,754.00;4.0;
350;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,399.75;5/29/23, 4:16 PM;($4.00);$7,748.00;0.0;
351;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,399.75;5/29/23, 4:16 PM;;$7,766.00;-4.0;
352;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,389.50;5/29/23, 4:56 PM;$41.00;$7,789.00;0.0;
353;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,389.50;5/29/23, 4:56 PM;;$7,789.00;4.0;
354;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,384.00;5/29/23, 7:10 PM;($22.00);$7,767.00;0.0;
355;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,384.00;5/29/23, 7:10 PM;;$7,774.00;-4.0;
356;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,384.00;5/29/23, 7:37 PM;$0.00;$7,767.00;0.0;
357;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,384.00;5/29/23, 7:37 PM;;$7,766.00;4.0;
358;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,386.50;5/29/23, 8:31 PM;$10.00;$7,777.00;0.0;
359;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,386.50;5/29/23, 8:31 PM;;$7,788.00;-4.0;
360;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,389.25;5/29/23, 9:04 PM;($11.00);$7,766.00;0.0;
361;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,389.25;5/29/23, 9:04 PM;;$7,765.00;4.0;
362;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,390.00;5/29/23, 10:10 PM;$3.00;$7,769.00;0.0;
363;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,390.00;5/29/23, 10:10 PM;;$7,772.00;-4.0;
364;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,389.50;5/29/23, 10:55 PM;$2.00;$7,771.00;0.0;
365;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,389.50;5/29/23, 10:55 PM;;$7,784.00;4.0;
366;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,400.25;5/29/23, 11:40 PM;$43.00;$7,814.00;0.0;
367;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,400.25;5/29/23, 11:40 PM;;$7,820.00;-4.0;
368;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,405.75;5/30/23, 12:07 AM;($22.00);$7,792.00;0.0;
369;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,405.75;5/30/23, 12:07 AM;;$7,804.00;4.0;
370;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,402.00;5/30/23, 12:13 AM;($15.00);$7,777.00;0.0;
371;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,402.00;5/30/23, 12:13 AM;;$7,790.00;-4.0;
372;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,406.00;5/30/23, 12:28 AM;($16.00);$7,761.00;0.0;
373;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,406.00;5/30/23, 12:28 AM;;$7,773.00;4.0;
374;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,496.75;5/30/23, 3:00 AM;$363.00;$8,124.00;0.0;
375;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,496.75;5/30/23, 3:00 AM;;$8,116.00;-4.0;
376;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,499.50;5/30/23, 3:15 AM;($11.00);$8,113.00;0.0;
377;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,499.50;5/30/23, 3:15 AM;;$8,139.00;4.0;
378;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,496.50;5/30/23, 3:19 AM;($12.00);$8,101.00;0.0;
379;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,496.50;5/30/23, 3:19 AM;;$8,116.00;-4.0;
380;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,486.00;5/30/23, 4:01 AM;$42.00;$8,143.00;0.0;
381;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,486.00;5/30/23, 4:01 AM;;$8,178.00;4.0;
382;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,549.00;5/30/23, 5:25 AM;$252.00;$8,395.00;0.0;
383;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,549.00;5/30/23, 5:25 AM;;$8,412.00;-4.0;
384;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,518.25;5/30/23, 6:34 AM;$123.00;$8,518.00;0.0;
385;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,518.25;5/30/23, 6:34 AM;;$8,498.00;4.0;
386;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,513.75;5/30/23, 6:35 AM;($18.00);$8,500.00;0.0;
387;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,513.75;5/30/23, 6:35 AM;;$8,580.00;-4.0;
388;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,506.00;5/30/23, 6:37 AM;$31.00;$8,531.00;0.0;
389;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,506.00;5/30/23, 6:37 AM;;$8,592.00;4.0;
390;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,489.75;5/30/23, 6:52 AM;($65.00);$8,466.00;0.0;
391;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,489.75;5/30/23, 6:52 AM;;$8,529.00;-4.0;
392;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,460.00;5/30/23, 8:37 AM;$119.00;$8,585.00;0.0;
393;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,460.00;5/30/23, 8:37 AM;;$8,603.00;4.0;
394;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,439.25;5/30/23, 9:16 AM;($83.00);$8,502.00;0.0;
395;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,439.25;5/30/23, 9:16 AM;;$8,522.00;-4.0;
396;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,433.75;5/30/23, 9:55 AM;$22.00;$8,524.00;0.0;
397;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,433.75;5/30/23, 9:55 AM;;$8,528.00;4.0;
398;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,412.00;5/30/23, 10:25 AM;($87.00);$8,437.00;0.0;
399;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,412.00;5/30/23, 10:25 AM;;$8,445.00;-4.0;
400;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,381.25;5/30/23, 11:22 AM;$123.00;$8,560.00;0.0;
401;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,381.25;5/30/23, 11:22 AM;;$8,579.00;4.0;
402;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,405.75;5/30/23, 12:16 PM;$98.00;$8,658.00;0.0;
403;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,405.75;5/30/23, 12:16 PM;;$8,667.00;-4.0;
404;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,400.50;5/30/23, 1:01 PM;$21.00;$8,679.00;0.0;
405;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,400.50;5/30/23, 1:01 PM;;$8,699.00;4.0;
406;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,411.00;5/30/23, 1:58 PM;$42.00;$8,721.00;0.0;
407;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,411.00;5/30/23, 1:58 PM;;$8,725.00;-4.0;
408;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,394.75;5/30/23, 3:16 PM;$65.00;$8,786.00;0.0;
409;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,394.75;5/30/23, 3:16 PM;;$8,792.00;4.0;
410;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,415.50;5/30/23, 5:10 PM;$83.00;$8,869.00;0.0;
411;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,415.50;5/30/23, 5:10 PM;;$8,864.00;-4.0;
412;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,414.00;5/30/23, 6:25 PM;$6.00;$8,875.00;0.0;
413;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,414.00;5/30/23, 6:25 PM;;$8,875.00;4.0;
414;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,405.25;5/30/23, 6:31 PM;($35.00);$8,840.00;0.0;
415;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,405.25;5/30/23, 6:31 PM;;$8,845.00;-4.0;
416;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,409.25;5/30/23, 6:41 PM;($16.00);$8,824.00;0.0;
417;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,409.25;5/30/23, 6:41 PM;;$8,823.00;4.0;
418;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,402.25;5/30/23, 6:44 PM;($28.00);$8,796.00;0.0;
419;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,402.25;5/30/23, 6:44 PM;;$8,797.00;-4.0;
420;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,409.00;5/30/23, 6:53 PM;($27.00);$8,769.00;0.0;
421;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,409.00;5/30/23, 6:53 PM;;$8,772.00;4.0;
422;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,407.50;5/30/23, 6:55 PM;($6.00);$8,763.00;0.0;
423;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,407.50;5/30/23, 6:55 PM;;$8,775.00;-4.0;
424;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,361.25;5/30/23, 10:55 PM;$185.00;$8,948.00;0.0;
425;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,361.25;5/30/23, 10:55 PM;;$8,946.00;4.0;
426;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,344.50;5/30/23, 11:07 PM;($67.00);$8,881.00;0.0;
427;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,344.50;5/30/23, 11:07 PM;;$8,888.00;-4.0;
428;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,350.25;5/31/23, 12:01 AM;($23.00);$8,858.00;0.0;
429;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,350.25;5/31/23, 12:01 AM;;$8,854.00;4.0;
430;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,341.75;5/31/23, 12:03 AM;($34.00);$8,824.00;0.0;
431;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,341.75;5/31/23, 12:03 AM;;$8,854.00;-4.0;
432;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,350.25;5/31/23, 12:07 AM;($34.00);$8,790.00;0.0;
433;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,350.25;5/31/23, 12:07 AM;;$8,798.00;4.0;
434;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,350.25;5/31/23, 1:03 AM;$0.00;$8,790.00;0.0;
435;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,350.25;5/31/23, 1:03 AM;;$8,796.00;-4.0;
436;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,357.75;5/31/23, 1:53 AM;($30.00);$8,760.00;0.0;
437;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,357.75;5/31/23, 1:53 AM;;$8,757.00;4.0;
438;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,374.50;5/31/23, 2:55 AM;$67.00;$8,827.00;0.0;
439;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,374.50;5/31/23, 2:55 AM;;$8,829.00;-4.0;
440;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,367.50;5/31/23, 3:46 AM;$28.00;$8,855.00;0.0;
441;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,367.50;5/31/23, 3:46 AM;;$8,858.00;4.0;
442;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,368.25;5/31/23, 4:07 AM;$3.00;$8,858.00;0.0;
443;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,368.25;5/31/23, 4:07 AM;;$8,858.00;-4.0;
444;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,328.00;5/31/23, 6:13 AM;$161.00;$9,019.00;0.0;
445;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,328.00;5/31/23, 6:13 AM;;$9,041.00;4.0;
446;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,327.25;5/31/23, 6:25 AM;($3.00);$9,016.00;0.0;
447;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,327.25;5/31/23, 6:25 AM;;$9,042.00;-4.0;
448;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,338.50;5/31/23, 6:31 AM;($45.00);$8,971.00;0.0;
449;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,338.50;5/31/23, 6:31 AM;;$9,034.00;4.0;
450;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,364.50;5/31/23, 7:07 AM;$104.00;$9,075.00;0.0;
451;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,364.50;5/31/23, 7:07 AM;;$9,094.00;-4.0;
452;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,322.75;5/31/23, 7:55 AM;$167.00;$9,242.00;0.0;
453;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,322.75;5/31/23, 7:55 AM;;$9,267.00;4.0;
454;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,287.50;5/31/23, 8:16 AM;($141.00);$9,101.00;0.0;
